,host,time,method,url,response,bytes
0,***.novo.dk,805465029,GET,/ksc.html,200,7067
1,***.novo.dk,805465031,GET,/images/ksclogo-medium.gif,200,5866
2,***.novo.dk,805465051,GET,/images/MOSAIC-logosmall.gif,200,363
3,***.novo.dk,805465053,GET,/images/USA-logosmall.gif,200,234
4,***.novo.dk,805465054,GET,/images/NASA-logosmall.gif,200,786
5,***.novo.dk,805465058,GET,/images/WORLD-logosmall.gif,200,669
6,***.novo.dk,805465068,GET,/shuttle/missions/missions.html,200,8678
7,***.novo.dk,805465071,GET,/images/launchmedium.gif,200,11853
8,***.novo.dk,805465153,GET,/images/KSC-logosmall.gif,200,1204
9,***.novo.dk,805465157,GET,/images/NASA-logosmall.gif,200,786
10,***.novo.dk,805465323,GET,/images/launch-logo.gif,200,1713
11,***.novo.dk,805465328,GET,/history/apollo/images/apollo-logo1.gif,200,1173
12,***.novo.dk,805465381,GET,/shuttle/resources/orbiters/columbia.html,200,6922
13,***.novo.dk,807951768,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
14,***.novo.dk,807951775,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
15,***.novo.dk,807951782,GET,/images/KSC-logosmall.gif,200,1204
16,***.novo.dk,807951786,GET,/images/launch-logo.gif,200,1713
17,***.novo.dk,807951792,GET,/history/apollo/images/apollo-logo1.gif,200,1173
18,***.novo.dk,807951832,GET,/shuttle/countdown/,200,4673
19,***.novo.dk,807951848,GET,/shuttle/missions/sts-69/count69.gif,200,46053
20,***.novo.dk,807951864,GET,/images/NASA-logosmall.gif,200,786
21,***.novo.dk,807951907,GET,/htbin/cdt_main.pl,200,3714
22,***.novo.dk,807951914,GET,/shuttle/countdown/images/countclock.gif,200,13994
23,***.novo.dk,807951938,GET,/shuttle/countdown/liftoff.html,200,4665
24,***.novo.dk,807951981,GET,/shuttle/countdown/video/livevideo2.gif,200,69067
25,***.novo.dk,807952044,GET,/htbin/cdt_clock.pl,200,543
26,***.novo.dk,807952060,GET,/shuttle/countdown/lps/fr.html,200,1879
27,***.novo.dk,807952078,GET,/shuttle/countdown/lps/fr.gif,200,30232
28,***.novo.dk,807952102,GET,/shuttle/countdown/lps/back.gif,200,1289
29,001.msy4.communique.net,809765747,GET,/software/winvn/winvn.html,200,9630
30,001.msy4.communique.net,809765749,GET,/software/winvn/winvn.gif,200,25218
31,001.msy4.communique.net,809765749,GET,/software/winvn/bluemarb.gif,200,4441
32,001.msy4.communique.net,809765750,GET,/software/winvn/wvsmall.gif,200,13372
33,001.msy4.communique.net,809765753,GET,/images/KSC-logosmall.gif,200,1204
34,001.msy4.communique.net,809765761,GET,/images/MOSAIC-logosmall.gif,200,363
35,001.msy4.communique.net,809765763,GET,/images/USA-logosmall.gif,200,234
36,001.msy4.communique.net,809765764,GET,/images/WORLD-logosmall.gif,200,669
37,007.thegap.com,805065755,GET,/shuttle/countdown/,200,3998
38,007.thegap.com,805065760,GET,/shuttle/countdown/count.gif,200,40310
39,007.thegap.com,805065766,GET,/images/NASA-logosmall.gif,200,786
40,007.thegap.com,805065767,GET,/images/KSC-logosmall.gif,200,1204
41,007.thegap.com,805065868,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12722
42,007.thegap.com,805065872,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
43,007.thegap.com,805065899,GET,/images/launch-logo.gif,200,1713
44,007.thegap.com,805066115,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12722
45,007.thegap.com,805066479,GET,/shuttle/missions/sts-71/sts-71-patch.jpg,200,203429
46,007.thegap.com,805066664,GET,/shuttle/missions/sts-71/images/images.html,200,7634
47,007.thegap.com,805067040,GET,/shuttle/missions/sts-71/images/index71.gif,200,98304
48,007.thegap.com,805072924,GET,/shuttle/countdown/,200,3998
49,007.thegap.com,805072928,GET,/shuttle/countdown/count.gif,200,40310
50,007.thegap.com,805072932,GET,/images/NASA-logosmall.gif,200,786
51,007.thegap.com,805072934,GET,/images/KSC-logosmall.gif,200,1204
52,007.thegap.com,805073006,GET,/shuttle/countdown/tour.html,200,4347
53,007.thegap.com,805073009,GET,/images/KSC-94EC-412-small.gif,200,20484
54,007.thegap.com,805073768,GET,/images/shuttle-patch-logo.gif,200,891
55,007.thegap.com,805337998,GET,/shuttle/,200,957
56,007.thegap.com,805338000,GET,/icons/menu.xbm,200,527
57,007.thegap.com,805338001,GET,/icons/blank.xbm,200,509
58,007.thegap.com,805338010,GET,/shuttle/missions/,200,12283
59,007.thegap.com,805338013,GET,/icons/text.xbm,200,527
60,007.thegap.com,805338050,GET,/icons/image.xbm,200,509
61,007.thegap.com,805338117,GET,/,200,7067
62,007.thegap.com,805338124,GET,/images/ksclogo-medium.gif,200,5866
63,007.thegap.com,806532047,GET,/shuttle/countdown/,200,4324
64,007.thegap.com,806532057,GET,/images/NASA-logosmall.gif,200,786
65,007.thegap.com,806532057,GET,/images/KSC-logosmall.gif,200,1204
66,007.thegap.com,806532074,GET,/shuttle/countdown/count70.gif,200,46573
67,007.thegap.com,807996988,GET,/shuttle/countdown/,200,4673
68,007.thegap.com,807996997,GET,/images/NASA-logosmall.gif,200,786
69,007.thegap.com,807996997,GET,/images/KSC-logosmall.gif,200,1204
70,007.thegap.com,807997007,GET,/shuttle/missions/sts-69/count69.gif,200,46053
71,01-dynamic-c.wokingham.luna.net,804944219,GET,/shuttle/missions/sts-71/movies/movies.html,200,3089
72,01-dynamic-c.wokingham.luna.net,804944225,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
73,01-dynamic-c.wokingham.luna.net,804946595,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,1121554
74,01-dynamic-c.wokingham.luna.net,805378659,GET,/,200,7067
75,01-dynamic-c.wokingham.luna.net,805378666,GET,/images/ksclogo-medium.gif,200,5866
76,01-dynamic-c.wokingham.luna.net,805378668,GET,/images/USA-logosmall.gif,200,234
77,01-dynamic-c.wokingham.luna.net,805378670,GET,/images/WORLD-logosmall.gif,200,669
78,01-dynamic-c.wokingham.luna.net,805378672,GET,/images/MOSAIC-logosmall.gif,200,363
79,01-dynamic-c.wokingham.luna.net,805378672,GET,/images/NASA-logosmall.gif,200,786
80,01-dynamic-c.wokingham.luna.net,805378707,GET,/history/history.html,200,1602
81,01-dynamic-c.wokingham.luna.net,805378709,GET,/history/apollo/images/apollo-small.gif,200,9630
82,01-dynamic-c.wokingham.luna.net,805378710,GET,/images/KSC-logosmall.gif,200,1204
83,01-dynamic-c.wokingham.luna.net,805378737,GET,/shuttle/missions/missions.html,200,8678
84,01-dynamic-c.wokingham.luna.net,805378739,GET,/images/launchmedium.gif,200,11853
85,01-dynamic-c.wokingham.luna.net,805541614,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,13374
86,01-dynamic-c.wokingham.luna.net,805541619,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
87,01-dynamic-c.wokingham.luna.net,805541627,GET,/images/KSC-logosmall.gif,200,1204
88,01-dynamic-c.wokingham.luna.net,805541628,GET,/history/apollo/images/apollo-logo1.gif,200,1173
89,01-dynamic-c.wokingham.luna.net,805541628,GET,/images/launch-logo.gif,200,1713
90,01-dynamic-c.wokingham.luna.net,806878944,GET,/ksc.html,200,7280
91,01-dynamic-c.wokingham.luna.net,806878947,GET,/images/ksclogo-medium.gif,304,0
92,01-dynamic-c.wokingham.luna.net,806878949,GET,/images/NASA-logosmall.gif,304,0
93,01-dynamic-c.wokingham.luna.net,806878949,GET,/images/MOSAIC-logosmall.gif,304,0
94,01-dynamic-c.wokingham.luna.net,806878949,GET,/images/USA-logosmall.gif,304,0
95,01-dynamic-c.wokingham.luna.net,806878949,GET,/images/WORLD-logosmall.gif,304,0
96,01-dynamic-c.wokingham.luna.net,806878955,GET,/shuttle/countdown/,304,0
97,01-dynamic-c.wokingham.luna.net,806878956,GET,/images/KSC-logosmall.gif,304,0
98,01-dynamic-c.wokingham.luna.net,806878961,GET,/shuttle/countdown/count70.gif,200,46573
99,01-dynamic-c.wokingham.luna.net,809568530,GET,/shuttle/countdown/countdown.html,200,4745
100,01-dynamic-c.wokingham.luna.net,809568543,GET,/htbin/cdt_main.pl,200,3714
101,01-dynamic-c.wokingham.luna.net,809568546,GET,/shuttle/countdown/images/countclock.gif,200,13994
102,01-dynamic-c.wokingham.luna.net,809568779,GET,/shuttle/countdown/count.html,200,73231
103,01-dynamic-c.wokingham.luna.net,809568954,GET,/shuttle/countdown/lps/back.gif,200,1289
104,01-dynamic-c.wokingham.luna.net,809569114,GET,/shuttle/countdown/liftoff.html,200,6980
105,01-dynamic-c.wokingham.luna.net,809570198,GET,/shuttle/countdown/lps/fr.html,200,1879
106,01-dynamic-c.wokingham.luna.net,809570200,GET,/shuttle/countdown/lps/fr.gif,200,30232
107,01-dynamic-c.wokingham.luna.net,809570200,GET,/shuttle/countdown/lps/back.gif,200,1289
108,01-dynamic-c.wokingham.luna.net,809570227,GET,/htbin/cdt_main.pl,200,3714
109,01-dynamic-c.wokingham.luna.net,809570229,GET,/shuttle/countdown/images/countclock.gif,304,0
110,01-dynamic-c.wokingham.luna.net,809570230,GET,/images/NASA-logosmall.gif,304,0
111,01-dynamic-c.wokingham.luna.net,809570242,GET,/facilities/lcc.html,200,2489
112,01-dynamic-c.wokingham.luna.net,809570244,GET,/images/ksclogosmall.gif,200,3635
113,01-dynamic-c.wokingham.luna.net,809570244,GET,/images/kscmap-tiny.gif,200,2537
114,01-dynamic-c.wokingham.luna.net,809570256,GET,/images/lcc-small2.gif,200,58026
115,01-dynamic-c.wokingham.luna.net,809570261,GET,/facilities/tour.html,200,3826
116,01-dynamic-c.wokingham.luna.net,809570264,GET,/images/KSC-logosmall.gif,304,0
117,01-dynamic-c.wokingham.luna.net,809570264,GET,/images/kscmap-small.gif,200,39017
118,01-dynamic-c.wokingham.luna.net,809570395,GET,/htbin/cdt_main.pl,200,3714
119,01-dynamic-c.wokingham.luna.net,809570519,GET,/htbin/cdt_main.pl,200,3714
120,01-dynamic-c.wokingham.luna.net,809570645,GET,/htbin/cdt_main.pl,200,3714
121,01-dynamic-c.wokingham.luna.net,809570770,GET,/htbin/cdt_main.pl,200,3714
122,01-dynamic-c.wokingham.luna.net,809570893,GET,/htbin/cdt_main.pl,200,3714
123,01-dynamic-c.wokingham.luna.net,809571015,GET,/htbin/cdt_main.pl,200,3714
124,01-dynamic-c.wokingham.luna.net,809571139,GET,/htbin/cdt_main.pl,200,3714
125,01-dynamic-c.wokingham.luna.net,809571363,GET,/htbin/cdt_main.pl,200,3714
126,01.ts01.zircon.net.au,808994766,GET,/facts/faq04.html,200,27063
127,01.ts01.zircon.net.au,808994827,GET,/images/ksclogosmall.gif,200,3635
128,01.ts01.zircon.net.au,808994837,GET,/images/faq.gif,200,263
129,02-17-05.comsvc.calpoly.edu,809622156,GET,/shuttle/missions/sts-65/sts-65-patch-small.gif,200,11757
130,02-17-05.comsvc.calpoly.edu,809622206,GET,/shuttle/missions/sts-65/mission-sts-65.html,200,131166
131,02-17-05.comsvc.calpoly.edu,809622235,GET,/images/KSC-logosmall.gif,200,1204
132,02-17-05.comsvc.calpoly.edu,809622235,GET,/history/apollo/images/apollo-logo1.gif,200,1173
133,02-17-05.comsvc.calpoly.edu,809622235,GET,/images/launch-logo.gif,200,1713
134,02-dynamic-c.wokingham.luna.net,805118277,GET,/,200,7067
135,02-dynamic-c.wokingham.luna.net,805118278,GET,/images/ksclogo-medium.gif,200,5866
136,02-dynamic-c.wokingham.luna.net,805118284,GET,/images/NASA-logosmall.gif,200,786
137,02-dynamic-c.wokingham.luna.net,805118284,GET,/images/MOSAIC-logosmall.gif,200,363
138,02-dynamic-c.wokingham.luna.net,805118285,GET,/images/USA-logosmall.gif,200,234
139,02-dynamic-c.wokingham.luna.net,805118286,GET,/images/WORLD-logosmall.gif,200,669
140,02-dynamic-c.wokingham.luna.net,805118350,GET,/shuttle/missions/sts-68/ksc-srl-image.html,200,1404
141,02-dynamic-c.wokingham.luna.net,805118510,GET,/shuttle/missions/sts-68/images/ksc.gif,200,152676
142,02-dynamic-c.wokingham.luna.net,805118799,GET,/shuttle/missions/sts-68/images/ksc-upclose.gif,200,86984
143,023.msy4.communique.net,809316617,GET,/shuttle/missions/sts-64/sts-64-patch-small.gif,200,15980
144,023.msy4.communique.net,809316635,GET,/shuttle/missions/sts-64/mission-sts-64.html,200,58811
145,03-dynamic-c.wokingham.luna.net,804875586,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,13469
146,03-dynamic-c.wokingham.luna.net,804875588,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026
147,03-dynamic-c.wokingham.luna.net,804875595,GET,/images/launch-logo.gif,200,1713
148,03-dynamic-c.wokingham.luna.net,804875595,GET,/images/KSC-logosmall.gif,200,1204
149,03-dynamic-c.wokingham.luna.net,804875603,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12451
150,03-dynamic-c.wokingham.luna.net,804875620,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
151,03-dynamic-c.wokingham.luna.net,804875654,GET,/images/KSC-logosmall.gif,200,1204
152,03-dynamic-c.wokingham.luna.net,804875729,GET,/shuttle/countdown/,200,3985
153,03-dynamic-c.wokingham.luna.net,804875733,GET,/images/NASA-logosmall.gif,200,786
154,03-dynamic-c.wokingham.luna.net,804875736,GET,/shuttle/countdown/count.gif,200,40310
155,03-dynamic-c.wokingham.luna.net,804875770,GET,/shuttle/missions/sts-71/movies/movies.html,200,3089
156,03-dynamic-c.wokingham.luna.net,804876686,GET,/shuttle/missions/sts-71/movies/sts-71-launch.mpg,200,696320
157,03-dynamic-c.wokingham.luna.net,806281337,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,16020
158,03-dynamic-c.wokingham.luna.net,806281343,GET,/shuttle/resources/orbiters/discovery.html,200,6849
159,03-dynamic-c.wokingham.luna.net,806281349,GET,/shuttle/resources/orbiters/endeavour.html,200,6168
160,03-dynamic-c.wokingham.luna.net,807924662,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
161,03-dynamic-c.wokingham.luna.net,807924664,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
162,03-dynamic-c.wokingham.luna.net,807924667,GET,/images/launch-logo.gif,200,1713
163,03-dynamic-c.wokingham.luna.net,807924667,GET,/history/apollo/images/apollo-logo1.gif,200,1173
164,03-dynamic-c.wokingham.luna.net,807924671,GET,/images/KSC-logosmall.gif,200,1204
165,03-dynamic-c.wokingham.luna.net,807924848,GET,/shuttle/countdown/,200,4673
166,03-dynamic-c.wokingham.luna.net,807924851,GET,/images/NASA-logosmall.gif,200,786
167,03-dynamic-c.wokingham.luna.net,807924855,GET,/shuttle/missions/sts-69/count69.gif,200,46053
168,03-dynamic-c.wokingham.luna.net,807924903,GET,/htbin/cdt_main.pl,200,3714
169,03-dynamic-c.wokingham.luna.net,807924905,GET,/shuttle/countdown/images/countclock.gif,200,13994
170,03-dynamic-c.wokingham.luna.net,807924943,GET,/htbin/cdt_main.pl,200,3714
171,03-dynamic-c.wokingham.luna.net,807924945,GET,/shuttle/countdown/images/countclock.gif,304,0
172,03-dynamic-c.wokingham.luna.net,807924947,GET,/images/NASA-logosmall.gif,304,0
173,03-dynamic-c.wokingham.luna.net,807924951,GET,/shuttle/countdown/liftoff.html,200,4665
174,03-dynamic-c.wokingham.luna.net,807924967,GET,/shuttle/countdown/video/livevideo2.gif,200,69067
175,03-dynamic-c.wokingham.luna.net,807924987,GET,/htbin/cdt_clock.pl,200,543
176,03-dynamic-c.wokingham.luna.net,807925000,GET,/shuttle/countdown/video/livevideo.jpeg,200,45335
177,03-dynamic-c.wokingham.luna.net,807925030,GET,/shuttle/countdown/video/livevideo.jpeg,200,43332
178,03-dynamic-c.wokingham.luna.net,807925054,GET,/shuttle/countdown/video/livevideo.jpeg,200,39609
179,03-dynamic-c.wokingham.luna.net,807925070,GET,/shuttle/countdown/video/livevideo.jpeg,200,39962
180,03-dynamic-c.wokingham.luna.net,807925086,GET,/shuttle/countdown/video/livevideo.jpeg,200,39962
181,03-dynamic-c.wokingham.luna.net,807925108,GET,/shuttle/countdown/video/livevideo.jpeg,200,43779
182,03-dynamic-c.wokingham.luna.net,807925112,GET,/shuttle/countdown/video/livevideo.jpeg,200,43779
183,03-dynamic-c.wokingham.luna.net,807925116,GET,/shuttle/countdown/video/livevideo.jpeg,200,43779
184,03-dynamic-c.wokingham.luna.net,807925127,GET,/shuttle/countdown/video/livevideo.jpeg,200,43756
185,03-dynamic-c.wokingham.luna.net,807925142,GET,/shuttle/countdown/video/livevideo.jpeg,304,0
186,03-dynamic-c.wokingham.luna.net,807925148,GET,/shuttle/countdown/video/livevideo.jpeg,200,40826
187,03-dynamic-c.wokingham.luna.net,807925164,GET,/shuttle/countdown/video/livevideo.jpeg,304,0
188,03-dynamic-c.wokingham.luna.net,807925167,GET,/shuttle/countdown/video/livevideo.jpeg,304,0
189,03-dynamic-c.wokingham.luna.net,807925170,GET,/shuttle/countdown/video/livevideo.jpeg,304,0
190,03-dynamic-c.wokingham.luna.net,807925173,GET,/shuttle/countdown/video/livevideo.jpeg,304,0
191,03-dynamic-c.wokingham.luna.net,807925175,GET,/shuttle/countdown/video/livevideo.jpeg,304,0
192,03-dynamic-c.wokingham.luna.net,807925178,GET,/shuttle/countdown/video/livevideo.jpeg,200,37436
193,03-dynamic-c.wokingham.luna.net,807925428,GET,/shuttle/missions/sts-69/images/images.html,200,2443
194,03-dynamic-c.wokingham.luna.net,807925447,GET,/shuttle/missions/sts-69/images/KSC-95EC-0694.gif,200,34657
195,03-dynamic-c.wokingham.luna.net,808796294,GET,/htbin/cdt_clock.pl,200,543
196,03-dynamic-c.wokingham.luna.net,808796296,GET,/images/NASA-logosmall.gif,200,786
197,0321jona.jon.rpslmc.edu,809687222,GET,/history/apollo/apollo.html,200,3260
198,0321jona.jon.rpslmc.edu,809687226,GET,/history/apollo/images/footprint-small.gif,200,18149
199,0321jona.jon.rpslmc.edu,809687234,GET,/images/KSC-logosmall.gif,200,1204
200,0321jona.jon.rpslmc.edu,809687234,GET,/history/apollo/images/apollo-logo1.gif,200,1173
201,0321jona.jon.rpslmc.edu,809687247,GET,/history/apollo/images/footprint-small.gif,200,18149
202,0321jona.jon.rpslmc.edu,809687270,GET,/history/apollo/apollo-13/apollo-13.html,200,18556
203,0321jona.jon.rpslmc.edu,809687274,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
204,0321jona.jon.rpslmc.edu,809687284,GET,/history/apollo/images/footprint-small.gif,200,18149
205,0321jona.jon.rpslmc.edu,809687291,GET,/history/apollo/apollo-9/apollo-9.html,200,3526
206,0321jona.jon.rpslmc.edu,809687293,GET,/history/apollo/apollo-9/apollo-9-patch-small.gif,200,11236
207,0321jona.jon.rpslmc.edu,809687296,GET,/images/ksclogosmall.gif,200,3635
208,0321jona.jon.rpslmc.edu,809687296,GET,/history/apollo/images/footprint-logo.gif,200,4209
209,0321jona.jon.rpslmc.edu,809687332,GET,/history/apollo/images/footprint-small.gif,200,18149
210,0321jona.jon.rpslmc.edu,809687349,GET,/history/apollo/apollo-10/apollo-10.html,200,3592
211,0321jona.jon.rpslmc.edu,809687352,GET,/history/apollo/apollo-10/apollo-10-patch-small.gif,200,13539
212,0321jona.jon.rpslmc.edu,809687362,GET,/facilities/mlp.html,200,2653
213,0321jona.jon.rpslmc.edu,809687364,GET,/images/mlp-logo.gif,200,28426
214,0321jona.jon.rpslmc.edu,809687368,GET,/images/kscmap-tiny.gif,200,2537
215,0321jona.jon.rpslmc.edu,809687403,GET,/history/apollo/images/footprint-small.gif,200,18149
216,0321jona.jon.rpslmc.edu,809687455,GET,/history/skylab/skylab.html,200,1687
217,0321jona.jon.rpslmc.edu,809687458,GET,/history/skylab/skylab-small.gif,200,9202
218,0321jona.jon.rpslmc.edu,809687458,GET,/history/apollo/images/apollo-logo.gif,200,3047
219,0321jona.jon.rpslmc.edu,809687485,GET,/history/history.html,200,1602
220,0321jona.jon.rpslmc.edu,809687487,GET,/history/apollo/images/apollo-small.gif,200,9630
221,0321jona.jon.rpslmc.edu,809687488,GET,/images/NASA-logosmall.gif,200,786
222,0321jona.jon.rpslmc.edu,809687502,GET,/history/apollo/images/footprint-small.gif,200,18149
223,0321jona.jon.rpslmc.edu,809687515,GET,/history/rocket-history.txt,200,26990
224,0321jona.jon.rpslmc.edu,809687575,GET,/history/apollo/images/apollo.gif,200,28847
225,0321jona.jon.rpslmc.edu,809694901,GET,/history/skylab/skylab-logo.gif,200,3274
226,0321jona.jon.rpslmc.edu,809694930,GET,/history/skylab/skylab-logo.gif,200,3274
227,033.msy4.communique.net,808808611,GET,/shuttle/missions/sts-66/sts-66-patch-small.gif,200,20271
228,033.msy4.communique.net,808808644,GET,/shuttle/missions/sts-66/mission-sts-66.html,200,90112
229,04-dynamic-c.rotterdam.luna.net,804822998,GET,/shuttle/missions/sts-70/mission-sts-70.html,200,13468
230,04-dynamic-c.rotterdam.luna.net,804823000,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026
231,04-dynamic-c.rotterdam.luna.net,804823003,GET,/images/launch-logo.gif,200,1713
232,04-dynamic-c.rotterdam.luna.net,804823003,GET,/images/KSC-logosmall.gif,200,1204
233,04-dynamic-c.rotterdam.luna.net,804823027,GET,/shuttle/resources/orbiters/discovery.html,200,6861
234,04-dynamic-c.rotterdam.luna.net,804823029,GET,/shuttle/resources/orbiters/discovery-logo.gif,200,4179
235,04-dynamic-c.rotterdam.luna.net,804823031,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
236,04-dynamic-c.rotterdam.luna.net,804823031,GET,/images/ksclogosmall.gif,200,3635
237,04-dynamic-c.rotterdam.luna.net,804823116,GET,/ksc.html,200,7074
238,04-dynamic-c.rotterdam.luna.net,804823118,GET,/images/ksclogo-medium.gif,200,5866
239,04-dynamic-c.rotterdam.luna.net,804823120,GET,/images/NASA-logosmall.gif,200,786
240,04-dynamic-c.rotterdam.luna.net,804823120,GET,/images/MOSAIC-logosmall.gif,200,363
241,04-dynamic-c.rotterdam.luna.net,804823120,GET,/images/USA-logosmall.gif,200,234
242,04-dynamic-c.rotterdam.luna.net,804823123,GET,/images/WORLD-logosmall.gif,200,669
243,04-dynamic-c.rotterdam.luna.net,804823133,GET,/shuttle/countdown/,200,3985
244,04-dynamic-c.rotterdam.luna.net,804823136,GET,/shuttle/countdown/count.gif,200,40310
245,04-dynamic-c.rotterdam.luna.net,804823170,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12418
246,04-dynamic-c.rotterdam.luna.net,804823172,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
247,04-dynamic-c.rotterdam.luna.net,804823275,GET,/htbin/wais.pl?IMAX,200,6923
248,04-dynamic-c.wokingham.luna.net,804889358,GET,/ksc.html,200,7074
249,04-dynamic-c.wokingham.luna.net,804889363,GET,/images/NASA-logosmall.gif,200,786
250,04-dynamic-c.wokingham.luna.net,804889363,GET,/images/USA-logosmall.gif,200,234
251,04-dynamic-c.wokingham.luna.net,804889363,GET,/images/MOSAIC-logosmall.gif,200,363
252,04-dynamic-c.wokingham.luna.net,804889365,GET,/images/WORLD-logosmall.gif,200,669
253,04-dynamic-c.wokingham.luna.net,804889367,GET,/images/ksclogo-medium.gif,200,5866
254,04-dynamic-c.wokingham.luna.net,804889383,GET,/shuttle/missions/missions.html,200,8677
255,04-dynamic-c.wokingham.luna.net,804889386,GET,/images/launchmedium.gif,200,11853
256,04-dynamic-c.wokingham.luna.net,804889398,GET,/images/KSC-logosmall.gif,200,1204
257,04-dynamic-c.wokingham.luna.net,804889428,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12451
258,04-dynamic-c.wokingham.luna.net,804889432,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
259,04-dynamic-c.wokingham.luna.net,804889461,GET,/images/KSC-logosmall.gif,200,1204
260,04-dynamic-c.wokingham.luna.net,804889462,GET,/images/launch-logo.gif,200,1713
261,04-dynamic-c.wokingham.luna.net,804889590,GET,/shuttle/missions/100th.html,200,32303
262,04-dynamic-c.wokingham.luna.net,804889637,GET,/shuttle/resources/orbiters/challenger.html,200,8089
263,04-dynamic-c.wokingham.luna.net,804889641,GET,/shuttle/resources/orbiters/challenger-logo.gif,200,4179
264,04-dynamic-c.wokingham.luna.net,804889644,GET,/images/ksclogosmall.gif,200,3635
265,04-dynamic-c.wokingham.luna.net,804889644,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
266,04-dynamic-c.wokingham.luna.net,804889691,GET,/shuttle/missions/51-l/mission-51-l.html,200,6720
267,04-dynamic-c.wokingham.luna.net,804889693,GET,/shuttle/missions/51-l/51-l-patch-small.gif,200,10495
268,04-dynamic-c.wokingham.luna.net,804889774,GET,/shuttle/countdown/,200,3985
269,04-dynamic-c.wokingham.luna.net,804889782,GET,/shuttle/countdown/count.gif,200,40310
270,04-dynamic-c.wokingham.luna.net,804889820,GET,/shuttle/missions/sts-71/movies/movies.html,200,3089
271,04-dynamic-c.wokingham.luna.net,804889939,GET,/shuttle/missions/sts-71/movies/sts-71-launch-3.mpg,200,65536
272,04-dynamic-c.wokingham.luna.net,804889996,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,73728
273,04-dynamic-c.wokingham.luna.net,808950256,GET,/,200,7131
274,04-dynamic-c.wokingham.luna.net,808950258,GET,/images/ksclogo-medium.gif,200,5866
275,04-dynamic-c.wokingham.luna.net,808950261,GET,/images/NASA-logosmall.gif,200,786
276,04-dynamic-c.wokingham.luna.net,808950262,GET,/images/MOSAIC-logosmall.gif,200,363
277,04-dynamic-c.wokingham.luna.net,808950262,GET,/images/USA-logosmall.gif,200,234
278,04-dynamic-c.wokingham.luna.net,808950264,GET,/images/WORLD-logosmall.gif,200,669
279,049.215.goodnet.com,808881630,GET,/shuttle/missions/missions.html,200,8677
280,049.215.goodnet.com,808881632,GET,/images/launchmedium.gif,200,11853
281,049.215.goodnet.com,808881633,GET,/images/NASA-logosmall.gif,200,786
282,049.215.goodnet.com,808881633,GET,/images/KSC-logosmall.gif,200,1204
283,049.215.goodnet.com,808881647,GET,/images/launch-logo.gif,200,1713
284,049.215.goodnet.com,808881647,GET,/history/apollo/images/apollo-logo1.gif,200,1173
285,05-dynamic-c.rotterdam.luna.net,804937055,GET,/shuttle/missions/missions.html,200,8677
286,05-dynamic-c.rotterdam.luna.net,804937063,GET,/images/launchmedium.gif,200,11853
287,05-dynamic-c.rotterdam.luna.net,804937160,GET,/shuttle/missions/missions.html,200,8677
288,05-dynamic-c.rotterdam.luna.net,804937168,GET,/images/launchmedium.gif,200,11853
289,05-dynamic-c.rotterdam.luna.net,804937233,GET,/images/NASA-logosmall.gif,304,0
290,05-dynamic-c.rotterdam.luna.net,804937233,GET,/images/KSC-logosmall.gif,304,0
291,05-dynamic-c.rotterdam.luna.net,804937246,GET,/shuttle/missions/sts-67/mission-sts-67.html,200,21385
292,05-dynamic-c.rotterdam.luna.net,804937255,GET,/shuttle/missions/sts-67/sts-67-patch-small.gif,200,17083
293,05-dynamic-c.rotterdam.luna.net,804937299,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,12451
294,05-dynamic-c.rotterdam.luna.net,804937308,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
295,05-dynamic-c.rotterdam.luna.net,804937367,GET,/shuttle/countdown/,304,0
296,05-dynamic-c.rotterdam.luna.net,804937380,GET,/shuttle/countdown/count.gif,200,40310
